sum_payment_value,sum_price,total_payments,avg_review_score,payments_review_interaction,price_payments_interaction,is_discounted,sales_roll_mean_7,sales_roll_mean_30,orders_roll_mean_7,orders_roll_mean_30,year,month,day_of_week,is_weekend,state_freq_enc,city_freq_enc,order_purchase_timestamp
47.54,31.89,1,5.0,5.0,31.89,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.15627356925211935,2016-10-06 13:07:13
34.62,25.9,1,4.0,4.0,25.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.15627356925211935,2016-10-06 13:16:56
110.92,0.0,1,1.0,1.0,0.0,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.06920686638308142,2016-10-06 13:21:05
349.40999999999997,307.25,1,1.0,1.0,307.25,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.00013073078508864553,2016-10-06 13:24:15
90.23,64.9,1,1.0,1.0,64.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.00010056214237588118,2016-10-06 13:38:39
55.95,39.9,1,4.0,4.0,39.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.021520298468438573,0.02142979254030028,2016-10-06 13:39:20
25.96,15.0,1,1.0,1.0,15.0,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.0001106183566134693,2016-10-06 14:36:59
126.12,119.8,1,1.0,1.0,119.8,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.06920686638308142,2016-10-06 14:59:56
107.37,89.9,1,5.0,5.0,89.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.05496726702265665,0.00012067457085105741,2016-10-06 15:14:09
349.40999999999997,307.25,1,5.0,5.0,307.25,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.004877263905230237,0.0020816363471807403,2016-10-06 15:19:40
74.83,59.9,1,5.0,5.0,59.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.15627356925211935,2016-10-06 16:13:30
162.6,136.9,1,1.0,1.0,136.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.0026749529871984393,2016-10-06 16:17:56
61.64,49.9,1,1.0,1.0,49.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.11700405265433775,0.00010056214237588118,2016-10-06 16:34:16
156.22,139.99,1,5.0,5.0,139.99,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.050733600828632056,0.003077201556701964,2016-10-06 16:43:26
91.28,79.9,1,4.0,4.0,79.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.050733600828632056,0.003077201556701964,2016-10-06 17:10:05
105.39,89.9,1,5.0,5.0,89.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.11700405265433775,6.033728542552871e-05,2016-10-06 17:42:49
74.15,49.0,1,3.0,3.0,49.0,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.020313552759927998,0.001106183566134693,2016-10-06 17:45:30
89.16,69.9,1,5.0,5.0,69.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.020444283545016644,0.0013978137790247483,2016-10-06 18:03:01
65.7,44.9,1,5.0,5.0,44.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.020313552759927998,0.006958900252410977,2016-10-06 18:11:11
81.9,49.8,1,2.0,2.0,49.8,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.050733600828632056,0.015295501855371527,2016-10-06 18:50:25
61.06,41.99,1,5.0,5.0,41.99,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.020313552759927998,0.006958900252410977,2016-10-06 19:33:34
99.23,88.0,1,5.0,5.0,88.0,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.0018402872054786256,2016-10-06 19:38:12
38.62,29.9,1,5.0,5.0,29.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.15627356925211935,2016-10-06 20:05:04
50.86,39.9,1,4.0,4.0,39.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.00032179885560281975,2016-10-06 20:06:26
85.82,59.9,1,4.0,4.0,59.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.03657445118210798,4.022485695035247e-05,2016-10-06 20:15:20
221.84,0.0,1,1.0,1.0,0.0,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.06920686638308142,2016-10-06 20:43:30
267.49,249.9,1,5.0,5.0,249.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.0008246095674822256,2016-10-06 22:00:27
87.57,69.99,1,4.0,4.0,69.99,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.0013978137790247483,2016-10-06 22:23:25
91.16,79.99,1,3.0,3.0,79.99,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.41980671956235355,0.00085477821019499,2016-10-06 22:34:03
33.42,18.9,1,4.0,4.0,18.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.050733600828632056,6.033728542552871e-05,2016-10-06 23:21:10
313.58,299.9,1,1.0,1.0,299.9,0,3651.445714285714,2863.49,24.571428571428573,19.333333333333332,2016,10,3,0,0.12924246538148249,0.002393378988545972,2016-10-06 23:49:18
181.59,134.7,1,1.0,1.0,134.7,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 00:54:40
144.94,128.9,1,5.0,5.0,128.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,3.0168642712764353e-05,2016-10-07 02:41:42
41.93,30.97,1,4.0,4.0,30.97,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.002876077271950202,2016-10-07 08:28:29
349.40999999999997,307.25,1,5.0,5.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 08:28:42
53.3,32.5,1,1.0,1.0,32.5,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.004153216480123892,1.0056214237588117e-05,2016-10-07 08:49:03
47.42,32.9,1,5.0,5.0,32.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 09:33:06
150.46,129.97,1,1.0,1.0,129.97,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 09:41:02
85.58,73.35,1,5.0,5.0,73.35,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.007170080751400328,2016-10-07 10:05:16
41.18,18.9,1,5.0,5.0,18.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.004877263905230237,6.033728542552871e-05,2016-10-07 10:06:58
349.40999999999997,307.25,1,4.0,4.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.05496726702265665,0.002252591989219738,2016-10-07 10:11:42
76.6,49.99,1,4.0,4.0,49.99,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.004153216480123892,0.002483884916684265,2016-10-07 10:18:50
111.22,99.99,1,1.0,1.0,99.99,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 10:28:56
87.53,69.9,1,4.0,4.0,69.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0027151778441487917,2016-10-07 10:44:21
349.40999999999997,307.25,1,5.0,5.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.00411299162317354,2016-10-07 10:45:48
170.3,153.0,1,1.0,1.0,153.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.11700405265433775,0.02788588208083185,2016-10-07 10:46:03
349.40999999999997,307.25,1,5.0,5.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 10:52:22
286.55,269.9,1,3.0,3.0,269.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 10:57:46
349.40999999999997,307.25,1,1.0,1.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 11:20:34
96.23,79.9,1,5.0,5.0,79.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0075019358212407355,2016-10-07 11:33:35
29.86,18.9,1,5.0,5.0,18.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0005530917830673464,2016-10-07 11:37:12
72.02,49.0,1,4.0,4.0,49.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.11700405265433775,0.00025140535593970296,2016-10-07 12:06:30
110.92,0.0,1,1.0,1.0,0.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 12:21:07
42.42,27.9,1,5.0,5.0,27.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.009432728954857654,2016-10-07 14:15:50
192.55,174.9,1,5.0,5.0,174.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 14:40:45
72.6,58.0,1,5.0,5.0,58.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.11700405265433775,0.004283947265212538,2016-10-07 14:42:07
113.17,89.9,1,5.0,5.0,89.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.05496726702265665,0.0021118049898935045,2016-10-07 14:42:24
263.93,249.9,1,1.0,1.0,249.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 14:52:30
349.40999999999997,307.25,1,5.0,5.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 15:12:40
64.4,39.7,1,5.0,5.0,39.7,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.013435102221417725,0.0065767641113826285,2016-10-07 15:53:31
149.54,131.99,1,1.0,1.0,131.99,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 16:50:52
224.32,199.8,1,5.0,5.0,199.8,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0007542160678191088,2016-10-07 16:56:35
212.32,193.8,1,5.0,5.0,193.8,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.11700405265433775,0.0006234852827304633,2016-10-07 17:09:56
51.8,39.99,1,5.0,5.0,39.99,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.15627356925211935,2016-10-07 17:13:42
66.03,51.5,1,1.0,1.0,51.5,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.11700405265433775,0.0005732042115425227,2016-10-07 17:37:49
270.75,249.9,1,5.0,5.0,249.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.05496726702265665,0.013867519433634014,2016-10-07 18:16:31
265.95,249.0,1,4.0,4.0,249.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.050733600828632056,0.00272523405838638,2016-10-07 19:02:48
71.21,59.9,1,5.0,5.0,59.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.050733600828632056,0.0003921923552659366,2016-10-07 19:16:49
87.53,69.9,1,1.0,1.0,69.9,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.001367645136311984,2016-10-07 19:17:00
147.08,132.0,1,5.0,5.0,132.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.12924246538148249,0.06920686638308142,2016-10-07 21:19:32
349.40999999999997,307.25,2,5.0,10.0,614.5,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.007170080751400328,2016-10-07 21:30:12
237.97,212.4,1,5.0,5.0,212.4,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.00801480274735773,2016-10-07 21:50:26
160.44,138.0,1,3.0,3.0,138.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0004424734264538772,2016-10-07 22:35:59
349.40999999999997,307.25,1,1.0,1.0,307.25,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.05496726702265665,0.013867519433634014,2016-10-07 22:45:28
176.85,161.55,1,5.0,5.0,161.55,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.003519674983155841,2.0112428475176234e-05,2016-10-07 22:46:51
40.95,29.99,1,2.0,2.0,29.99,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.41980671956235355,0.0025140535593970296,2016-10-07 22:51:32
69.49,49.0,1,3.0,3.0,49.0,0,4726.197142857142,3333.5619999999994,31.0,22.0,2016,10,4,0,0.050733600828632056,3.0168642712764353e-05,2016-10-07 23:18:38
349.40999999999997,307.25,1,5.0,5.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 01:28:14
349.40999999999997,307.25,1,4.0,4.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.0017296688488651563,2016-10-08 02:18:43
60.86,49.9,1,5.0,5.0,49.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.003177763699077845,2016-10-08 04:01:53
110.92,0.0,1,1.0,1.0,0.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 07:02:33
260.7,179.7,1,3.0,3.0,179.7,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.009804808881648414,5.028107118794059e-05,2016-10-08 08:05:21
64.48,54.99,1,5.0,5.0,54.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.050733600828632056,0.015295501855371527,2016-10-08 08:25:32
61.16,49.99,1,5.0,5.0,49.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.0023531541315956195,2016-10-08 09:50:08
313.72,299.9,1,5.0,5.0,299.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.008537725887712311,2016-10-08 09:55:44
246.09,210.0,1,4.0,4.0,210.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.004977826047606118,0.002825796200762261,2016-10-08 10:07:25
44.74,19.9,1,4.0,4.0,19.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.007511992035478324,0.00015084321356382177,2016-10-08 10:26:41
349.40999999999997,307.25,1,3.0,3.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.020444283545016644,0.0033587755553544313,2016-10-08 10:31:00
149.39,119.99,1,5.0,5.0,119.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.013435102221417725,0.0065767641113826285,2016-10-08 10:55:44
143.4,98.0,1,1.0,1.0,98.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.021520298468438573,0.02142979254030028,2016-10-08 11:33:25
75.93,64.8,1,1.0,1.0,64.8,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,3.0168642712764353e-05,2016-10-08 11:47:15
349.40999999999997,307.25,1,5.0,5.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.020313552759927998,0.006958900252410977,2016-10-08 11:50:02
45.96,35.0,1,1.0,1.0,35.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.0023531541315956195,2016-10-08 12:13:38
221.84,0.0,1,1.0,1.0,0.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 12:44:32
82.08,69.99,1,5.0,5.0,69.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.014521173359077242,2016-10-08 13:54:03
76.51,49.9,1,5.0,5.0,49.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.01661286592049557,0.006164459327641516,2016-10-08 14:31:26
139.89,129.99,1,5.0,5.0,129.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 14:48:08
204.38,169.99,1,4.0,4.0,169.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.03399000412304784,1.0056214237588117e-05,2016-10-08 15:02:10
249.72,219.8,1,3.0,3.0,219.8,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.0004223609979787009,2016-10-08 15:36:50
134.91,119.9,2,5.0,10.0,239.8,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.11700405265433775,6.033728542552871e-05,2016-10-08 15:42:14
261.92,249.99,1,5.0,5.0,249.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 15:47:56
30.22,21.5,1,5.0,5.0,21.5,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 16:02:07
207.22,179.8,1,4.0,4.0,179.8,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 17:43:25
349.40999999999997,307.25,1,4.0,4.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 17:43:26
349.40999999999997,307.25,1,5.0,5.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.0002312929274645267,2016-10-08 18:39:08
256.65,239.9,1,5.0,5.0,239.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.11700405265433775,0.0042940034794501265,2016-10-08 18:45:34
51.05,35.0,1,1.0,1.0,35.0,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.021520298468438573,0.02142979254030028,2016-10-08 20:02:32
68.72,49.9,1,5.0,5.0,49.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.020313552759927998,0.00016089942780140988,2016-10-08 20:16:05
111.22,99.99,1,1.0,1.0,99.99,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 20:17:50
58.41,43.89,1,5.0,5.0,43.89,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.014521173359077242,2016-10-08 20:28:48
102.69,75.9,1,5.0,5.0,75.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.01661286592049557,0.006164459327641516,2016-10-08 21:04:27
30.42,15.9,1,5.0,5.0,15.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.0024134914170211483,2016-10-08 21:12:48
86.92,74.9,1,5.0,5.0,74.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.0003519674983155841,2016-10-08 21:37:30
150.99,134.9,1,5.0,5.0,134.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.12924246538148249,0.06920686638308142,2016-10-08 21:58:32
349.40999999999997,307.25,1,1.0,1.0,307.25,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.03399000412304784,0.0006234852827304633,2016-10-08 22:06:28
92.97,83.9,1,5.0,5.0,83.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 22:11:57
85.08,59.9,1,5.0,5.0,59.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.013435102221417725,0.00036202371255317223,2016-10-08 22:34:11
31.92,17.8,1,5.0,5.0,17.8,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.41980671956235355,0.15627356925211935,2016-10-08 22:41:36
319.09,299.9,1,5.0,5.0,299.9,0,5737.345714285714,3673.9690909090905,36.857142857142854,23.818181818181817,2016,10,5,1,0.03657445118210798,0.0016995002061523919,2016-10-08 23:46:06
140.22,109.8,1,5.0,5.0,109.8,0,6243.2757142857145,3672.0425,40.42857142857143,24.0,2016,10,6,1,0.41980671956235355,0.15627356925211935,2016-10-09 00:56:52
144.54,119.5,1,5.0,5.0,119.5,0,6243.2757142857145,3672.0425,40.42857142857143,24.0,2016,10,6,1,0.01661286592049557,0.00012067457085105741,2016-10-09 10:34:58
349.40999999999997,307.25,1,1.0,1.0,307.25,0,6243.2757142857145,3672.0425,40.42857142857143,24.0,2016,10,6,1,0.05496726702265665,4.022485695035247e-05,2016-10-09 11:23:21
